((69,[[(3221765667,-2328547767),(6195511606,9922078986),(-17648412245,765043007),(4831804822,10112556688)],[(10625764831,-8573340952),(2118934474,-5482807164),(-8778348228,-6724865889),(-822202421,-15696383777)],[(15855167290,8930330635),(-7591933736,-7661847830),(-2938614803,9338031214),(-4256496881,5372639545)],[(-4917529850,5724125562),(-15333381876,8213328644),(-6072544658,4821904542),(7807998148,-10473076568)]]),85,85,138,170)
((43,[[(-18631,-1544808),(-353555,317876),(-1284104,1811319),(-294366,-1080193)],[(357215,264812),(1311771,-1082688),(229452,-528911),(-1250510,-1951727)],[(-900419,-912406),(-152247,1738910),(-360342,-1724813),(-946612,-323985)],[(-2091561,440136),(-1090333,-1200532),(-528152,-387463),(718686,-807503)]]),57,57,84,115)
((61,[[(755234716,-146979390),(-868731546,613282454),(520801455,-504020797),(-132355897,-200652739)],[(103863898,-115474154),(467071720,-568951884),(179872904,-589297842),(-336121290,-1116805736)],[(790996447,-996622173),(147372542,-418902728),(18791577,694337978),(14530162,83929947)],[(-257984507,65203233),(-222627846,621618520),(-242386085,927219670),(-402509602,-847680063)]]),67,67,122,131)
((50,[[(-13100168,2577094),(-3133865,-14454145),(-24741603,-3427129),(-4911940,-8993408)],[(4154463,-14274395),(2876226,22084107),(-10625081,4162892),(-8782006,-14197038)],[(17535701,12905813),(7998733,2029392),(-8573438,-13060837),(-15884582,9345142)],[(-13333936,8647052),(1967070,18417614),(-10591894,-3938050),(13393016,14939456)]]),66,66,100,130)
((45,[[(3284981,532922),(-648802,1569755),(-2375563,843028),(-3771397,-804214)],[(-2908495,-294414),(-2526842,-1262881),(-1463503,-1911804),(-2679681,2383490)],[(3169885,-1186626),(-1741022,886339),(1058261,-3793672),(1417539,1545990)],[(154727,-2020656),(-4508788,-416623),(589107,2678550),(986657,-1442036)]]),53,53,88,104)
((51,[[(-1996460,970446),(7402918,36145649),(-3905415,-19518534),(22078085,1376149)],[(-25782582,30757150),(-9474077,1818313),(-20623327,-3348875),(-10249896,2528766)],[(-5749784,6905732),(25907884,6234638),(21688318,-7979308),(-24095474,18609598)],[(17951478,15268388),(-8299267,-4296194),(10446014,-27854373),(-10463499,-24791437)]]),73,73,102,146)
((73,[[(-13243693816,81925223862),(-3503703630,2569072125),(15677449574,19130251541),(43507509673,-5836678609)],[(4515811192,-13460270654),(-34787292282,-64958270649),(43206524386,-26922460977),(27001427419,22197503501)],[(38271358752,-25033781574),(-3684936406,12811939),(-41379218826,37664440347),(60113777907,24397762461)],[(-8882850934,13628339476),(-2962185873,-63037852116),(-55069844801,8821776368),(-14719486741,-43247845137)]]),78,78,145,153)
((53,[[(-1039891,-34098365),(26191388,-37636996),(-18863941,52889896),(-48887225,-14061898)],[(-70554541,22959623),(28320460,23692132),(-5024902,-23525405),(-37769980,-11553373)],[(41723621,5114039),(3346924,58990428),(31572249,12059730),(-50076775,9959188)],[(22414595,-8300833),(-24866772,-37840092),(2553422,-64238241),(-45168368,-14573929)]]),80,80,105,159)
((52,[[(-33225435,-13156532),(626614,-33665820),(9522519,31639805),(-922827,31625756)],[(33040422,-36376931),(-21831112,-31045730),(3268073,-5609799),(23374326,-7726899)],[(1120289,15614568),(-18123986,-33115332),(7483439,-16560723),(-47943375,-14303816)],[(15005464,-18476781),(6830700,21392106),(54548409,7994093),(-18984152,5738563)]]),57,57,103,113)
((53,[[(48444089,41525915),(-21428515,-36900682),(14551929,-22665620),(21416466,43942830)],[(-55413636,-16749222),(-26867813,11478409),(8146125,-57476077),(8845072,36800332)],[(-11019605,11909697),(17658607,-29518902),(38653715,-36336580),(30584566,-61732182)],[(-33266866,14656174),(-66542976,-26861958),(2598484,45723546),(13484012,-16030148)]]),63,63,106,123)
((53,[[(-12988449,-27698875),(46611148,-5157975),(-38751296,-3905446),(-14389176,64405777)],[(-21793649,7480209),(-33607686,-66466417),(-1546116,-28234074),(-45882258,4928127)],[(32693257,4042899),(4565508,-10314977),(64128160,-34617866),(20737768,45319863)],[(59443147,54052505),(23730484,-23882123),(-36975824,-3563886),(565824,-6189795)]]),74,74,105,147)
((59,[[(-15718115,544515795),(348530140,-25028489),(383519706,64009894),(71553838,36221199)],[(69752094,83615262),(-298013898,-295311720),(15429180,302796284),(103005382,534835332)],[(7016344,382643302),(-509921633,94007007),(12358992,-14978644),(-334991743,-220321731)],[(-23376247,347631703),(24472900,94252115),(-548415182,-179488594),(328495838,68550971)]]),72,72,118,144)
((60,[[(-410314450,-439541020),(-351440050,40088980),(705509858,-56032156),(-229541026,335674200)],[(213779567,513822925),(-70992185,450703429),(541325061,486877495),(322576013,-29908709)],[(33025965,-617647586),(44568733,99856230),(-111238645,118370094),(849602021,100873692)],[(311067895,48052646),(-891403289,-114338690),(-30452895,-307639938),(163693623,-351867504)]]),81,81,119,160)
((59,[[(663641506,95677428),(69408384,45691126),(192164732,106766146),(-235133014,-127935540)],[(35675307,132547373),(114594623,-208336269),(478853083,77048739),(392170571,334736837)],[(-237235613,193874562),(281147188,-179978503),(277519526,-333336525),(-418235489,-90030090)],[(111026626,-43011701),(617500487,-142396512),(-322429051,-28405206),(220537694,-85416585)]]),62,62,117,124)
((64,[[(-765397394,-353882509),(-243020002,-2000935882),(2888153060,-371071099),(1624598379,-1598259427)],[(2788850365,-860443000),(-1033919626,1024693578),(-526566121,975359090),(1124269513,-2305890211)],[(-2563602150,1010646418),(-1755184664,1360676560),(-209015990,2212533514),(419117696,-898062428)],[(-1267619519,131560433),(2481967676,1082902016),(-1413449167,-1342458267),(1774915420,-1593542866)]]),85,85,128,169)
((77,[[(-178041017161,209825747953),(27712739538,-82299399343),(-22931040597,-104615564020),(-80944376556,223219289348)],[(-122776842416,-33069396814),(-310295776925,-140219834649),(108412514063,53333513905),(62941593720,-21060319920)],[(-83873377472,-176243406696),(-79762922172,38856409204),(-282630511020,-139074130900),(58523080864,50007306176)],[(-51967367583,135740384451),(40321022672,-134654149663),(-75981258937,-141608510790),(22697700956,-289639147268)]]),99,99,154,198)
((57,[[(212300558,150300068),(-119187642,12017112),(-65659818,185970278),(-149846312,-27447632)],[(-117702704,155038897),(-64442070,-123668279),(274426205,27012951),(-70539856,75909588)],[(8910361,5678417),(79560235,-152128993),(-147746804,-24261934),(-76339100,293743204)],[(-40404493,-191881220),(-252636493,-130461490),(-37538335,-73162179),(-124159428,-51395232)]]),82,82,114,163)
((61,[[(-318576086,138702151),(-398781936,-646274191),(531984478,604971546),(967295167,-154138383)],[(-1081758588,239574143),(330468638,-564924435),(-105942190,-22089714),(-636643087,-482566405)],[(698788279,-684312282),(-215934559,-895907520),(175711834,186407970),(-611659055,-245412415)],[(26468049,-15088786),(-506927665,-441070100),(-1081576402,-640080586),(463697907,-242631141)]]),69,69,121,138)
((44,[[(-3264928,-119953),(1503233,-694646),(-960272,1765475),(132460,345297)],[(-373160,-144565),(-644299,387178),(-365368,562447),(383268,-4033643)],[(-578368,1858189),(-1909885,1212606),(-2837520,-473495),(-289884,571827)],[(-1317862,1110747),(1322513,2723564),(1436450,-1662593),(776482,-155875)]]),62,62,86,123)
((48,[[(-5100652,739483),(4263294,-3037949),(7479004,-6688961),(3759680,-10615733)],[(4738442,-961367),(12639768,5873725),(2664394,-2576059),(-6738706,2165249)],[(3024483,-5068456),(-466061,5999358),(-7972921,-9517344),(7470787,-684660)],[(-119404,-14024387),(-4857094,-70107),(3580652,-306311),(-6505400,-2438419)]]),57,57,94,113)
((59,[[(-165864736,-82048285),(136159324,-131142467),(-523222415,-431464966),(-1411136,215764475)],[(-586177740,-4864640),(-279638452,-70492048),(224919704,38188932),(-78426924,302436608)],[(190463109,-232435569),(-540637177,383369261),(-181919509,-55279621),(-65824243,80089575)],[(25981603,328042954),(70821701,115238842),(-130151448,106769979),(-646124037,63736378)]]),66,66,117,131)
((47,[[(-1413973,-2497261),(-5260896,1306398),(-8907072,2552419),(-2550977,3280228)],[(-5642170,5397444),(-1767334,5006354),(1053433,-6049851),(-1105611,3556847)],[(-426136,-7524900),(5877884,1981300),(119942,-2994478),(781122,5988762)],[(3415889,-1749675),(-6660508,573846),(1727546,-2282673),(8280019,2135986)]]),58,58,94,116)
((48,[[(6636198,9326510),(6257749,322873),(6993908,-765809),(-392626,7844299)],[(4648124,-4104408),(-1362582,11516740),(-5396379,-4851099),(-4890193,5653651)],[(-1407298,8038814),(1723993,6645745),(-3626850,-5616823),(8687788,-6895903)],[(6401496,-2102064),(-4454812,6382472),(4448258,10715874),(5986374,-2245490)]]),68,68,96,133)
((55,[[(39573243,-51734126),(35405704,13009098),(-104098130,-32204259),(81885061,-108557989)],[(88626920,54583701),(-44958446,26319516),(-97779547,96514332),(162721,60040189)],[(46642928,2230591),(-154008746,16439972),(45031375,-22851428),(-19308005,-83285537)],[(30160069,-133649004),(-44284620,-77083874),(-37071208,-36811941),(-27818407,76490539)]]),76,76,109,152)
((73,[[(-64122312075,14778257854),(9654305687,-3044808382),(-26999418519,64336345022),(9660806533,7122050568)],[(-21036277391,7999373580),(34428391003,-43067491460),(-7650320219,-23647919228),(-10758102171,-71865199146)],[(43097961604,46041909520),(-4513170772,9936308624),(-62306918060,3861074544),(34818825876,-15457416648)],[(-8457957723,-23649977485),(-69159935153,-37415745239),(6931978929,3706119895),(46655000659,-19808157831)]]),89,89,145,176)
((59,[[(-49970006,-8097065),(275691111,467073609),(268114056,176262481),(203358082,368003702)],[(477183078,266509371),(-18104209,231705497),(17911668,232000565),(112408850,-396148682)],[(-275727801,-38502917),(334414032,299808430),(-462657361,-6718145),(-127014968,-258852948)],[(-38276456,442937774),(41682706,157565606),(222257980,-394799286),(-383174052,12246852)]]),81,81,118,161)
((62,[[(-495725613,78904150),(1702821073,-171753647),(922331219,529836616),(-18054886,546689722)],[(26130994,-524314627),(217516397,-546482789),(298099796,596329285),(-384125678,-1843397922)],[(-433012383,1166550306),(-438028133,958602363),(1159426945,-207986136),(399370334,-636815362)],[(1242045756,996549353),(-306108893,-363511327),(157132622,1274194829),(-324182066,310962170)]]),79,79,123,158)
((56,[[(49917633,100664703),(-219059757,34027249),(22091861,50673809),(83582505,-15668131)],[(239449462,24669732),(36621966,-87840432),(-6295744,-28727926),(-9900840,63975674)],[(-31651654,-8626893),(-83185932,18472151),(88028139,-197532748),(-80585245,102264864)],[(-12139477,16253726),(66378655,-46778284),(109150876,-97235411),(198558568,-65250027)]]),75,75,111,148)
((59,[[(-217639723,53195095),(-208870410,568547311),(-294936268,9687996),(-182016063,197939348)],[(569323610,231280358),(-211229880,135539274),(75879464,-220157352),(168691198,230582188)],[(190833737,167530341),(243023449,190423838),(52753604,-208894092),(-429068172,-431434823)],[(286939902,-42726696),(-226433239,2292535),(-18927368,623197088),(-179208473,-142038285)]]),71,71,118,141)
((55,[[(-8187919,-66813022),(120491327,28508563),(-41774284,-36430763),(-18432106,112937342)],[(12767064,-8802517),(-54147891,110492307),(420125,78292538),(99931778,67316510)],[(-57188891,93740961),(22520980,-8793898),(119525061,34690371),(-42691352,77936636)],[(-121747590,-66157994),(-66893244,22318640),(41120694,-98214226),(22256872,4929440)]]),81,81,110,159)
((61,[[(187070831,-1165778466),(192522204,-770723813),(-117144054,328538183),(383106587,110893474)],[(26355829,428153940),(553746746,-642065931),(-123158732,58968589),(-27735183,-1176237160)],[(441914096,-535601708),(-3776084,745519912),(857394636,270403344),(-120488736,-667166012)],[(-365432333,334812795),(615945487,-143791011),(538987733,1032853459),(-262477733,483683067)]]),70,70,121,140)
((63,[[(1635607517,294817558),(1096457339,-473612304),(-590803062,332093493),(-1126975253,1818050554)],[(201963968,-1668832824),(1571542544,672870680),(-1519351944,43469632),(201704256,-1060223624)],[(-1431913515,924285424),(1635493607,559100254),(49959104,-560408883),(1258408051,1196292144)],[(-743325127,422182605),(-1370117643,-98432811),(-2477310741,-9757887),(122277903,673479515)]]),69,69,125,134)
((58,[[(-15440386,-30070310),(182834734,-110913512),(-172036688,374673448),(-142588164,225940702)],[(-64702882,-203764528),(-222651881,-30256845),(-202181596,-164189572),(123524935,330061465)],[(-67689629,-283118683),(-88085987,332799842),(190502944,116579500),(-185367764,27093657)],[(-371876283,135466811),(-231832889,-140532302),(-15027504,17605988),(-228363432,-73523325)]]),75,75,116,147)
((56,[[(-20037728,44524232),(94528851,211995456),(-18846267,94586113),(-80136293,-8506422)],[(-170735624,-107802248),(-415399,-68554433),(-62013430,104339932),(-70150081,83259909)],[(46173240,-159783152),(-56300070,81714747),(159702461,41161435),(53338896,67110319)],[(-7992112,34281200),(-60069310,4961290),(82009408,-118737988),(-203569178,70149270)]]),65,65,112,127)
((47,[[(5482470,-1098632),(3400198,-8552502),(-2085525,3976309),(317297,2122559)],[(-4263058,5119626),(-3482184,-6327412),(-2447148,-4935794),(-3548788,1116698)],[(-3376275,6505157),(1311066,-1066136),(4782481,3683976),(6428779,2528368)],[(2367427,-2401619),(874688,498482),(2738284,-6803267),(2150060,8363375)]]),62,62,94,121)
((59,[[(327594871,-235043962),(140691618,-409712707),(-392621193,-192186664),(187424714,-4787133)],[(10404747,-21403458),(-336626582,-72456359),(313349611,-149859544),(556235922,165174887)],[(-427337638,-140529416),(-38269872,159046926),(-309465694,-326513676),(-26278760,379820354)],[(121171989,-443036903),(305945345,387132635),(55415307,243468115),(217788635,110646753)]]),67,67,117,132)
((51,[[(-839087,-1220945),(26176117,-15160255),(5688561,-12842571),(-30422733,-14551583)],[(-2484280,-471517),(25581743,-9283002),(14357863,29104722),(7637642,19830267)],[(-14119158,-36080076),(-14776056,-5418506),(5033296,16697462),(-9152270,-10727624)],[(27142599,-2316868),(-11314110,14848453),(26360318,1506557),(-18652329,10778690)]]),65,65,101,128)
((74,[[(50936661068,33767816231),(81818567897,-6338476156),(37686150719,44642642246),(-56865519524,-42110615901)],[(192110119,29666428294),(-20974067598,56379518647),(111353185464,-2642828067),(26574413283,35749888510)],[(19750437896,-32901730228),(-44992950156,-42422282904),(41940902652,11945144672),(47315512488,-97223264260)],[(-109637956549,27954213249),(42074105655,-54242086493),(31090701435,-14190859853),(4549649575,-13652858043)]]),85,85,147,168)
((61,[[(127628495,260211933),(1078595202,700477980),(94395172,-20754989),(-704684752,248766755)],[(-830495495,562596017),(108386680,-280257382),(-930295403,-523914462),(-217163331,-149057970)],[(-941147149,115141497),(334846154,235392796),(230701500,780003631),(716254520,254256543)],[(448306435,340018383),(5297604,627657826),(-322551363,-625218092),(961783597,418694048)]]),69,69,121,138)
((55,[[(-115452513,-46379306),(14685240,124869813),(30813937,4308320),(-32418064,-52166623)],[(47220898,-1872011),(-59798607,39384148),(38453532,-5355421),(-141365299,84717132)],[(66052716,-85657231),(80326105,-23143534),(81908738,-88415829),(-20835611,-48787758)],[(-81199010,4664211),(-42683561,-79271012),(137023700,15858357),(28447643,38363172)]]),66,66,108,130)
((35,[[(83036,13339),(30804,85506),(-29641,32224),(-123429,43301)],[(105594,49767),(54616,-68974),(-15701,81402),(44785,-64141)],[(76825,37203),(-73006,-75554),(-48381,-84913),(2826,80476)],[(68774,40546),(-14964,84244),(119426,-41910),(67868,6312)]]),54,54,70,107)
((63,[[(-599967924,916669811),(783255584,2431025706),(928671892,566444265),(486131107,-283085941)],[(-1235509734,725862327),(-571958396,-446548814),(1098356318,-110164459),(-2182480915,-813463959)],[(-1119257230,-136974650),(1350537132,-431414652),(-836924650,1684321874),(-699599848,1383828420)],[(1998341801,-839581925),(-196042826,353486290),(1015413723,1501036497),(-1033271788,99462282)]]),70,70,126,139)
((64,[[(287106614,862072198),(-304782638,3272815058),(221756878,1261991806),(2190400678,-614231202)],[(-1521982561,1239768405),(2325917165,556935415),(-339551573,1105734249),(-651898413,2666515461)],[(3357925354,1090966405),(-136294774,995379147),(-365421750,-1059771807),(-1339542704,1385818815)],[(-640800223,-944030440),(-445457353,845385908),(3405402461,-1616658864),(114475591,1417166054)]]),78,78,127,154)
((68,[[(-7813406295,3472662839),(446677105,-14564785563),(425088099,656303897),(-3008650809,-208054645)],[(-7840134163,7677823614),(1825409620,7477192027),(8658894181,3654498380),(-4500992824,-2626777855)],[(9571356813,1094241648),(879746302,-3096774425),(798390377,8072587030),(-5938545930,-9534426435)],[(1135204294,-2743281994),(-2038911550,-3008946602),(11030216890,-4328381966),(9239189982,-6881823430)]]),75,75,135,151)
((53,[[(-46598644,11189906),(60736792,41841296),(16593854,28882672),(8692946,-9261082)],[(-5053968,33608819),(-32876636,35628656),(40056849,-45139378),(21628713,-37308361)],[(55868595,-14054545),(494372,10715084),(34795683,49863301),(-13421644,-41183526)],[(34720996,-32110413),(33185764,959488),(5406681,-23004334),(70385037,12484891)]]),76,76,106,151)
((49,[[(11575343,861900),(-14081138,8004134),(-7537939,9426303),(-2671482,3614053)],[(5288588,4683735),(-7567110,4428494),(8837793,-12602819),(13545139,3970174)],[(1939507,2643544),(-468706,8342694),(6393037,-10314521),(-18301062,-436551)],[(-2089990,-19057647),(-10265198,-6966930),(916929,-5677639),(-2405671,1616164)]]),64,64,97,127)
((54,[[(91869748,-65626901),(-16535478,49076431),(-28998860,16397065),(34293920,-17310953)],[(35681888,47834579),(74956534,70933055),(40801688,17481633),(-42799652,937391)],[(-35874815,-18161566),(-479991,66896472),(8079243,-66480402),(42019421,75310262)],[(-1600533,-9311668),(6466767,12857398),(-93694967,-40872372),(-84969449,6992352)]]),55,55,106,110)
((53,[[(-42511948,-47536538),(-35161289,-56714984),(-19675861,-5501711),(-1678184,8190287)],[(15420398,-19840128),(-33339910,8615137),(28832499,4488715),(-54990953,-57572070)],[(12592282,-30030648),(-28358302,13602195),(66757645,-11629667),(41922965,24661986)],[(-3610102,56880168),(-5172894,-48503109),(34423989,-44288667),(-14923219,3209826)]]),72,72,105,141)
((39,[[(-248275,251494),(-135089,218450),(81914,402739),(-427208,-86495)],[(17634,-382423),(-167546,-423005),(222345,251298),(-166957,236072)],[(-296166,417339),(158606,-490519),(65899,-6894),(129329,-31444)],[(126449,20792),(17755,103448),(187276,478327),(495710,-112783)]]),53,53,76,106)
((42,[[(726571,356861),(1414890,679726),(-859991,-438920),(509338,295279)],[(-1359059,-521199),(-2690,-44466),(-748890,165193),(571981,1167084)],[(31672,-356584),(-399152,-547760),(93328,-1508264),(1155768,-437216)],[(-1222586,-35068),(1212252,-56592),(579755,-507937),(-566451,-717189)]]),44,44,84,87)
((63,[[(347226054,-206430614),(627944636,2356232334),(-800462975,-141773737),(-665701845,1417761445)],[(654286548,373480022),(-556838291,-193278171),(856300406,-1826122463),(1462569558,1449581023)],[(200207728,-1082185532),(1417553786,-27326462),(964706616,-1737536506),(-1089805392,-929833398)],[(-1544701060,2212533450),(694181163,661595395),(47413506,-736625841),(189028914,-664659951)]]),80,80,126,157)
((74,[[(-55428475906,70732436674),(-1886324274,-46072032782),(11202080612,25541207652),(61687377468,-64068007080)],[(-806443566,33506184921),(15348251202,70867088881),(-34315354238,104843637084),(-17704287269,5026379381)],[(10583073351,71897227637),(85954259695,16997011693),(-41314899942,-62585803614),(-7980544518,15608559184)],[(20055627139,-63303369972),(49669935243,36897517164),(-15769783240,-8324927926),(23203952113,-98969581083)]]),94,94,148,187)
((39,[[(-465359,149716),(279623,-431290),(-14392,78976),(-179041,-89899)],[(106377,138918),(110427,163940),(562376,29584),(-259835,-308893)],[(289042,220026),(369738,-204390),(82256,-92912),(471980,-33968)],[(281813,-262283),(150569,-212915),(110344,445640),(-169918,306428)]]),51,51,78,99)
((54,[[(-44946808,19297075),(23813092,81776203),(-49772053,37704152),(66158185,9572322)],[(-31102720,-5943339),(-14049660,25714269),(-54752419,-18333088),(-63283809,-93884554)],[(43709882,42674207),(-73657770,-40700305),(-51572617,62145238),(21897097,-14125388)],[(94536400,44162549),(21338964,48621373),(-26968963,-59434992),(-3696033,5834694)]]),81,81,106,162)
((59,[[(-141805915,-173068271),(-503238537,-99498615),(-267800981,-341022725),(-131728499,-240590829)],[(-396648474,-421501128),(79035692,19847626),(106875694,-140119892),(-14710652,451170222)],[(350001163,-107517738),(148531648,314399385),(-266641693,-389089528),(291183888,119225587)],[(-64436593,-230636170),(-240240424,357836693),(320075575,180150112),(366172888,-253708601)]]),71,71,117,142)
((62,[[(-392683140,949545642),(-1146477346,-445313963),(162016675,355982370),(499883617,-1280733279)],[(1427984138,-189884274),(-428371931,-574508313),(-441360387,-1154029967),(697416064,-99777990)],[(-146436804,-659785058),(-1022080002,803208655),(1154440041,-80730998),(843215471,644106087)],[(686887432,-743020796),(886133316,-332242302),(1077857294,656584620),(286149442,-1008669102)]]),73,73,124,145)
((50,[[(-15083978,-14567013),(1142607,-18985204),(-14238343,-1648488),(-9221308,5826807)],[(5422259,1685052),(17825710,-9386043),(3468566,8456971),(15294243,19244238)],[(13291853,2116330),(-13656232,-10189281),(11412196,-12060263),(-11214599,15905288)],[(-3046254,-21529131),(-4378671,6986828),(17454535,16017232),(-3817692,3056297)]]),76,76,98,152)
((60,[[(-317305137,527475781),(-216827056,-656071965),(-230191854,-52726408),(392523352,-294484149)],[(70733479,238229153),(-255745722,-212105271),(903699750,-198275356),(9511086,353120113)],[(-121532243,-713313983),(-197863657,-324977860),(281397856,-118264810),(-105645057,-616637452)],[(348414413,-259369183),(-200572329,-616516580),(-377359968,-74799210),(-350205377,522776532)]]),83,83,119,165)
((54,[[(19489622,47013320),(-29611739,48280288),(-17286753,99297329),(-9530816,-44348977)],[(13942694,-55142164),(-89673307,-874450),(37391625,-26840325),(-540138,-67959153)],[(-37975630,61973992),(-37811657,42486392),(63784253,-21467837),(61540152,34353605)],[(56643302,60810000),(-54072659,-24613476),(-9732885,-33362291),(-67682164,42305511)]]),74,74,107,147)
((64,[[(2766865373,-1170209609),(-39378203,506150323),(-927101243,-2394760717),(-596957641,1487721993)],[(773410636,-829402315),(-2713965190,-1372248125),(1133503914,-448170733),(2425330466,-737620427)],[(2453303204,1316560088),(421771692,1431264176),(-1172617876,1912215152),(1534868756,-1039657120)],[(-488440755,380967050),(2591025823,22583072),(557771407,-2241417392),(2184225953,-1114991084)]]),81,81,127,160)
((64,[[(1787601766,1479901981),(65074909,1487893361),(-1566397670,-747153393),(192451162,2791805048)],[(-286424757,-125741620),(2116514849,809550799),(822190969,-3319734788),(994754788,-726438046)],[(2223789799,-2687286688),(-1322887919,-727570505),(369889421,-1468922824),(-1266128228,320887578)],[(489784189,-746072828),(2028681351,2167656745),(-422354017,1124869684),(-2572773796,-879242482)]]),86,86,127,169)
((48,[[(10929924,-4585832),(-4255200,6417876),(-2442844,2424460),(-7767240,3083912)],[(6497057,-7563425),(2518447,-6610989),(6566920,2498122),(1955272,-8878172)],[(133412,5377213),(-3272485,1993562),(14403767,3117959),(-1384470,4330402)],[(-3481130,717113),(2726235,12248084),(1514921,882765),(-1008954,-10358682)]]),66,66,96,129)
((69,[[(-8214796622,7139160453),(5256173057,-11361942410),(3955347168,16202888485),(-5462306714,2666282655)],[(3577151776,-2591586027),(-7282485167,-5692140704),(-5144499242,-4589225455),(-20911058352,741078447)],[(2399897002,-11717568225),(-3805095597,-17494921250),(-5731631868,-354249625),(9503272622,1842441421)],[(-10748246609,13919312698),(-1055557518,-5145331875),(-9330406033,-12023186256),(3257254973,3348417982)]]),93,93,136,182)
((59,[[(-160822112,-5084607),(472337134,262692197),(-184207832,133710711),(-23613708,-453974561)],[(201711476,618881309),(97345946,200117145),(-230136940,-42659557),(-8552496,219954675)],[(63672593,-268978320),(-164761003,127394818),(-498811225,97898184),(-424002993,136038076)],[(-224088815,15818358),(65085993,-432684960),(-457978537,-41542638),(346925511,52104054)]]),69,69,116,138)
((51,[[(20083905,-15636513),(6488634,-15083806),(18904343,-17318222),(19187648,-17574175)],[(10451236,-4185044),(16857800,5382536),(-153452,26156560),(-18016360,-28339396)],[(-11063776,33208854),(-10899828,-3254456),(19560749,-8360505),(-5653403,-20314651)],[(1369783,-15813971),(-23185858,31654974),(20879007,4675656),(871358,-1290923)]]),63,63,102,126)
((48,[[(-1952132,11639430),(-8054088,-645945),(2807085,-5970295),(4621388,-3467113)],[(4146304,-1276074),(-8710694,2422483),(1250559,502807),(53022,13382475)],[(1609026,-10882120),(-7635807,-4956690),(738065,-6866577),(699481,-5422846)],[(1033050,1136192),(-3284347,-6386198),(-12209279,6274791),(6245709,-313074)]]),78,78,95,155)
((55,[[(15981660,-126452356),(-97843887,5090705),(29831575,76927678),(-34965515,-46405452)],[(88307796,-77977164),(62496419,-27059869),(82215061,-82811942),(-36086193,50918620)],[(17990844,-8917428),(-4031639,60016653),(13001473,-93277304),(54725503,-141925258)],[(6497860,-73885500),(112016231,75003519),(-40614275,71306798),(74008719,11953016)]]),72,72,109,144)
((43,[[(-639739,-585453),(-2152143,-1733721),(45931,-257821),(-85069,-575105)],[(-1011887,342046),(-114019,-204394),(2090646,740415),(232808,1620861)],[(-866184,2052694),(578872,-802530),(-119914,-450344),(-1559958,-449956)],[(1227785,657174),(-317579,154286),(1405902,1270727),(22016,-1772091)]]),55,55,85,108)
((60,[[(-314026131,-46287136),(247123584,639679635),(147817724,-331732211),(545811271,390000270)],[(-247017687,329107819),(-281524085,-505316297),(665165409,-402483699),(207676057,-37735209)],[(470316284,-80739360),(-196781216,328230660),(434545904,363881724),(439195316,-514406904)],[(489884742,-644308613),(77778491,-442214118),(-80196499,-298186998),(360516048,266231573)]]),71,71,119,141)
((60,[[(-254904173,-477415082),(-801590412,331152243),(-280535262,-127829497),(111605919,-17745854)],[(246609557,366129106),(-169123660,157589317),(-209281194,111518593),(192051209,900832294)],[(-408937028,-79397450),(399409978,-167777328),(-383887198,-700487924),(352787588,170876270)],[(-292820977,-637083855),(292411749,-272200495),(-136162893,587412147),(-98669753,358294177)]]),78,78,119,154)
((63,[[(-100709767,-1401981786),(1352505381,-1069192968),(-1456374034,1010936509),(-905614670,558637951)],[(-1383799289,-952092780),(-1750560825,1079748786),(-1217222464,-281869925),(-751212632,-215101511)],[(-1537553565,421941387),(858153381,-678408503),(881358389,-1538326069),(-1530136289,6666929)],[(366414858,1322849262),(-558105666,-715862926),(-388173982,1106957162),(-1343452730,-1826018050)]]),76,76,125,150)
((61,[[(580002328,-661019463),(97345347,170788360),(388795726,-304135001),(-974918537,547469112)],[(961701466,-190845056),(-290151904,285681154),(295466758,-392043836),(968324288,9935482)],[(-389635431,-193171115),(-1142250553,-576657939),(378890533,-507556299),(-141870661,-241128055)],[(587447361,192293480),(-61261816,-678507675),(-1115955297,-417918846),(-192903240,49214865)]]),68,68,121,137)
((48,[[(475622,5842007),(7667213,7179185),(-514868,-4636269),(5699630,-9085538)],[(-3560307,-10147174),(-886489,-712547),(36793,-12564488),(-1131182,-2322322)],[(3693907,-3026858),(57513,-7664525),(-6679673,673720),(12443534,80242)],[(6702148,7984559),(-10478077,-1147253),(-2451382,-7125025),(-1625950,-1509222)]]),58,58,95,115)
((49,[[(-6527458,12030773),(3545164,8216291),(4875644,4027873),(-4494256,-15340571)],[(-13280388,1191099),(-8308542,-5306007),(12207870,1726387),(-7986366,8496023)],[(-7094708,7284485),(-3682410,-10995193),(-15760822,-6452643),(-4939546,-3264615)],[(-8045447,5448624),(15847163,318998),(-4496711,7789818),(3982645,10978878)]]),71,71,96,141)
((57,[[(41816775,96663846),(-125052615,149254055),(-207574102,-40128679),(14290490,224067356)],[(-34590698,-219991467),(-262948301,69751203),(51074389,-7103306),(122399196,-53616914)],[(-181691142,-167761323),(141790055,-67093889),(3857285,-79131790),(77752372,214549518)],[(73359216,129972217),(3329721,87040925),(262575697,-146751844),(130067800,82788246)]]),71,71,113,139)
